date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:58	9761/9761	---M--	200	added ('OK')	image/jpeg	etag:%225f6b42b7-2621%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Nguyen-Thanh-Nhan_mobile-2-1.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/Nguyen-Thanh-Nhan_mobile-2-1.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:33:58	53477/53477	---M--	200	added ('OK')	image/jpeg	etag:%225f688efd-d0e5%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:33:59	45433/45433	---M--	200	added ('OK')	image/jpeg	etag:%225f696393-b179%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan-3.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:33:59	30801/30801	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:34:23%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/indexa27e.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:33:59	48422/48422	---M--	200	added ('OK')	image/jpeg	etag:%225f696392-bd26%22	https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan-2.jpg	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:33:59	30622/30622	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:34:24%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan-3.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index31ef.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:33:59	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:34:24%20GMT	https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/www.benhvienthammykangnam.vn	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/www.benhvienthammykangnam.vn	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:34:00	31458/31458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2007:34:24%20GMT	https://top20.hanhtrinhlotxac.vn/rs/?w=470&h=470&src=https://top20.hanhtrinhlotxac.vn/wp-content/uploads/2020/09/nguyen-thanh-nhan-2.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/rs/index1f56.html	(from https://top20.hanhtrinhlotxac.vn/baiduthi/nguyen-thanh-nhan/)
14:34:00	3/3	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Sep%202020%2007:34:25%20GMT	https://top20.hanhtrinhlotxac.vn/POST	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/POST	(from https://connect.facebook.net/en_US/fbevents.js)
14:34:01	51344/51344	---M--	200	added ('OK')	application/x-font-woff	etag:%225a68030e-c890%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/fonts/fontello.woff?39412834	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/fonts/fontelloe032.woff	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post.css?ver=58)
14:34:01	10101/10101	---M--	200	added ('OK')	image/png	etag:%225f6c72df-2775%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/logo.png	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/logo.png	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post.css?ver=58)
14:34:01	52712/52712	---M--	200	added ('OK')	image/jpeg	etag:%225f56e95c-cde8%22	https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/pop-map.jpg	D:/New%20folder%20(3)/test/top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/images/pop-map.jpg	(from https://top20.hanhtrinhlotxac.vn/wp-content/themes/Hanhtrinhlotxac2019/Module/Post/media/css/post.css?ver=58)
